,train,val
,TCGA-G2-AA3F,TCGA-FD-A43X
,TCGA-CF-A9FH,TCGA-FD-A6TA
,TCGA-XF-A9SG,TCGA-BT-A3PK
,TCGA-XF-A9T6,TCGA-FD-A5BZ
,TCGA-ZF-A9R3,TCGA-YC-A9TC
,TCGA-FD-A3SP,TCGA-4Z-AA87
,TCGA-4Z-AA7O,TCGA-G2-A2EC
,TCGA-FD-A3SO,TCGA-5N-A9KI
,TCGA-BT-A3PH,TCGA-GV-A3JW
,TCGA-CF-A5UA,TCGA-DK-A3IU
,TCGA-CF-A5U8,TCGA-E7-A4XJ
,TCGA-E7-A677,TCGA-2F-A9KQ
,TCGA-G2-AA3B,TCGA-FD-A6TK
,TCGA-GD-A3OS,TCGA-E7-A678
,TCGA-E7-A7DV,TCGA-E7-A7XN
,TCGA-G2-A2EO,TCGA-GU-A42P
,TCGA-CF-A47Y,TCGA-XF-A9T3
,TCGA-FD-A6TE,TCGA-ZF-A9R5
,TCGA-LC-A66R,TCGA-2F-A9KW
,TCGA-BT-A42F,TCGA-G2-A2EL
,TCGA-FD-A6TC,TCGA-K4-A5RH
,TCGA-FJ-A871,TCGA-ZF-AA4R
,TCGA-E5-A2PC,TCGA-BT-A20J
,TCGA-GC-A4ZW,TCGA-CF-A47S
,TCGA-K4-A3WV,TCGA-FD-A62S
,TCGA-G2-AA3D,TCGA-2F-A9KR
,TCGA-BT-A20W,TCGA-XF-AAMQ
,TCGA-G2-AA3F,TCGA-FD-A43U
,TCGA-XF-A9T2,TCGA-FD-A62P
,TCGA-GU-AATO,TCGA-G2-A2EJ
,TCGA-GC-A6I1,TCGA-BT-A20P
,TCGA-FD-A5BT,TCGA-C4-A0F1
,TCGA-XF-AAMX,TCGA-G2-A2EC
,TCGA-ZF-AA5H,TCGA-BL-A13I
,TCGA-UY-A9PB,TCGA-CF-A47X
,TCGA-FD-A6TF,TCGA-4Z-AA7N
,TCGA-G2-A2EO,TCGA-CF-A3MI
,TCGA-DK-A6B1,TCGA-ZF-A9RG
,TCGA-GU-A42Q,TCGA-XF-AAN4
,TCGA-GC-A3I6,TCGA-G2-A3VY
,TCGA-FD-A6TG,TCGA-E7-A8O8
,TCGA-CF-A9FL,TCGA-XF-A9SW
,TCGA-XF-AAN2,TCGA-E7-A3Y1
,TCGA-FT-A61P,TCGA-FJ-A3ZF
,TCGA-4Z-AA7M,TCGA-G2-A2EK
